product,Manufacturer,date,title,rating,body,clean_review,accuracy,activitymeasurement,activitymode,activityreminder,activitytracker,affordable,aiassistance,aibutton,alarm,alarmsetting,alarmvibration,alarmvibrator,alexa,alexaassistant,alexacommand,alexamode,alexasupport,altimeter,analog,assistance,audioquality,badmintonmode,band,bandrubber,barometer,battery,batterybackup,batterydurability,batteryindicator,batterylife,batteryperformance,batterypower,belt,beltquality,bloodoxygen,bloodoxygenmeasure,bloodpressure,bluetooth,bodymaterial,bpaccuracy,bpmachine,bpmeasure,bpmeasurement,bpmonitor,bpmonitoraccuracy,bpmonitoring,bpsymbol,breathingquality,breathmode,brightnesscontrol,budget,button,calculator,call,callsnotification,calorie,caloriecount,calorietracker,camerabutton,cameracontrol,carracingmode,charger,chip,circulardial,comfortability,compatibility,connectivity,cost,customdial,customercare,customerservice,customersupport,customisable,customisewatchface,customization,cyclingmode,data,datacalculation,datasyncs,design,dial,dialpadsensor,digitalcrownlockbutton,digitaltime,digitalwatch,display,displaybrightness,displaynavigation,displayquality,displayresolution,distancecalculation,distancemeasure,distancetracker,distancetracking,durability,ecg,excercisemode,exercisemode,exercisetracker,facesensor,fingerprint,firmware,firmwareupgrade,fitnessband,fitnessfeatures,fitnessmode,fitnessmonitor,fitnesssensor,fitnesstrack,flashlight,footstep,game,glass,glucosemonitor,googlemap,gps,gpsconnectivity,gpssignal,gpstracker,gpstracking,gui,handmotion,hardware,healthcheckaccuracy,healthmeasurement,healthmode,healthmonitor,healthmonitoring,healthreading,healthstats,healthtracker,heartbeat,heartbeataccuracy,heartbeatmeasurement,heartbeatsensor,heartbeattracker,heartmonitor,heartrate,heartrateaccuracy,heartratealert,heartratecount,heartratedetection,heartratemeasurement,heartratemonitor,heartratesensor,leatherquality,leatherstrap,livetrackingaccuracy,location,lockscreen,loudspeaker,magnet,magnetic,malfunction,material,measurement,medicalmonitoring,memory,mensurationtracker,metal,metalbody,metaldesign,metallic,metallicbody,metallicdesign,mic,micquality,money,monitoringfunction,motiondetection,multiplesport,multisportmode,music,musicfacility,notification,operatingspeed,operatingsystem,outdooractivity,oxygen,oxygenlevel,oxygenmonitor,oxygenmonitoring,oxygensaturationlevelmeasurement,pedometer,phoneconnectivity,physicalactivity,picture,pixel,plasticbody,plasticmaterial,powerbackup,powerbutton,powerconsumption,powersavingmode,pricesegment,pricing,processor,proximitysensor,pulseoximeter,pulseratereading,quality,range,reading,realtimeconnect,reasonableprice,remotecameracontrol,report,responsetime,roundwatch,rubberband,screen,screenclarity,screencustomization,screengaurd,screensensitivity,screentimeout,security,sedentaryalert,sensor,sensorydata,service,servicecenter,servicecentre,servicefacility,servicestation,shape,sidebutton,sidepowerbutton,silentmode,siliconbelt,size,sleepaccuracy,sleepactivity,sleepdetection,sleepduration,sleepingtrack,sleepmeasurement,sleepmode,sleepmonitoring,sleeppattern,sleepreading,sleeprecord,sleepsensor,sleeptrack,sleeptracker,sleeptrackingaccuracy,sleeptrackingmonitor,slidebutton,smsnotification,snapchatnotification,socialmedianotification,software,softwaredevelopment,softwareglitch,sound,soundadjustment,speaker,specs,speedometer,spo2tracking,sport,sporttracker,stepcalculation,stepcounter,stepcounting,stepmeasurement,stepmonitor,steprecording,steptracker,steptracking,stopwatch,storage,strap,strapdesign,strapholder,straplockingsystem,strapquality,stress,stresslevel,stressmeasure,stressmode,stressmonitor,stressstats,stylish,supportteam,swimmingmode,swimmode,synchronization,systeminterface,technicalteam,temperature,temperedglass,tennismode,time,timeadjustment,timesensitivity,touchdesign,touchdisplay,touchfacility,touchnotification,touchpad,touchresponse,touchscreen,touchsensation,touchsense,touchsensitive,touchsensitivity,touchsystem,tracking,trackingaccuracy,trackingactivity,trackingsensor,trainingmode,treadmillmode,ui,userinterface,vibration,vibrationalarm,vibrationmode,visibility,voice,voiceassistant,voicefunction,volumebar,volumebutton,volumecontrol,wakegesturebutton,wakupmode,walktracking,wallpaper,wallpapertimestyle,warrantyservice,wateralert,waterdrinkingalert,waterproof,waterreminder,waterresist,waterresistance,weather,weatherforecast,weathericon,weatherreport,whatsappnotification,wirelesscharge,workoutmeasurement,workoutmode,workoutsessionsummary,workouttracker,airplanemode,alertactivityalarm,alexafunctionality,analogdial,appsynchronization,audioconnectivity,batteryoptimisation,batterypercentageindicator,batterysaving,bpmsensor,bptrack,caloriecalculation,caloriedata,cardioexcercisetracking,compatability,customisedface,cyclingmonitoring,footstepaccuracy,footstepcount,handwashreminder,healthaccuracy,healthcarekit,healthstatus,hearttracker,inactivityalert,lagtime,menstrualcycledata,menstrualtracker,multiplemode,notificationsupport,operatingfunction,outdoorcyclingactivity,pulsemonitor,remoteshuttercontrol,repairservice,runningmode,servicequality,silencemode,sleepingaccuracy,sleepschedule,softwaresupport,splitscreen,stockmonitoring,stressreport,touchnavigation,wakeupmode,whatsappalert,workoutdetection,workoutmonitoring,workoutroutine
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,12-09-2019,Not getting notifiable,3,Some times not getting any notification nor call notifications.,some time not getting any notification nor callnotification .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,12-10-2019,Rose Gold,5,Fitbit Versa 2!! So Smooth and the design is fantastic...really love the product!! Go for it guys!!😊,fitbit versa 2 so smooth and the design is fantastic . really love the product go for it guy smiling face with smiling eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12-12-2019,Nice watch with good battery life,4,This is a nice watch to keep track of your day today activities. But in my watch some times screen is getting on some times not for a look on time. I have to keep pressing side switch to see the time every now and then. Which is quite irritating to me.Although overall watch is very cool.,this is a nice watch to keep track of your day today activity . but in my watch some time screen is getting on some time not for a look on time . i have to keep pressing side switch to see the time every now and then . which is quite irritating to me . although overall watch is very cool .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/13/2019,Must Go for it..  Thumbs Up for it!!,5,"Okay! So I am using this watch for more than a month now. Absolutely stylish design, sustainable quality material, light weight and looks super cool. Now coming to the functionality, I downloaded the noise pro fit app, just turned on the bluetooth and without connecting the watch with bluetooth directly, I synced it with the app as written in the instructions. Within seconds, all my apps synced well with the watch and I get all the notifications of my phone like: calls, sms, WhatsApp, SNS alerts so that I don't have to peep the phone all the time. I read in many reviews that it does not support the apps and does  it give notifications, I DO NOT AGREE WITH IT! I get all the notifications within fraction of a second. Its battery life is icing on the cake, lasts for atleast 15 days, like I charged it only twice post purchase. Functions like sedentary alert is an awesome feature. There seems no flaw from the developers end though! I mean u get all the looks, features and functionality at a cost of Rs. 2999, whereas many other brands provide almost same thing at a bomb of a price. I would suggest people to go for it without second thought. Only suggestions for the company is that if you could be more creative on the UI/UX part as in the digital dial, u must give atleast 2 or 3 options and fonts could be made better. Otherwise overall its a thumbs up guys! Giving big brands a run for money! Totally worth it!","okay so i am using this watch for more than a month now . absolutely stylish design , sustainable quality material , light weight and look super cool . now coming to the functionality , i downloaded the noise pro fit app , just turned on the bluetooth and without connecting the watch with bluetooth directly , i synced it with the app a written in the instruction . within second , all my apps synced well with the watch and i get all the notification of my phone like : call , sm , whatsapp , sn alert so that i donot have to peep the phone all the time . i read in many review that it doe not support the apps and doe it give notification , i do not agree with it i get all the notification within fraction of a second . it batterylife is icing on the cake , last for atleast 15 day , like i charged it only twice post purchase . function like sedentaryalert is an awesome feature . there seems no flaw from the developer end though i mean you get all the look , feature and functionality at a cost of r . 2999 , whereas many other brand provide almost same thing at a bomb of a price . i would suggest people to go for it without second thought . only suggestion for the company is that if you could be more creative on the ui/ux part a in the digital dial , you must give atleast 2 or 3 option and font could be made better . otherwise overall it a thumb up guy giving big brand a run for money totally worth it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,12/14/2019,Delighted customer,5,Amazing product...nice services..very good seller,amazing product . nice service . very good seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/14/2019,Awesome fitness tracker,4,"This is a awesome Fitness tracker with good accuracy, it also can show Notifications but we cannot respond or Answer call from Device.Overall it is value for money if you are looking for Fitness tracker with Notifications access on Device.","this is a awesome fitnesstracker with good accuracy , it also can show notification but we can not respond or answer call from device . overall it is value for money if you are looking for fitnesstracker with notification access on device .",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/17/2019,Value for money !!!,4,"The product is extremely value for money,the looks are quite good, you can also control music and choose the music app ( Jio saavn, spotify etc ) whose music you want to control . Heart rate monitor is perfect.notification also works fine.","the product is extremely value for money , the look are quite good , you can also control music and choose the music app jio savn , sportify etc whose music you want to control . heartratemonitor is perfect . notification also work fine .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in: buy samsung galaxy watch active 2 (bluetooth + lte, 44 mm) - black, steel dial, leather straps online at low prices in india | samsung reviews & ratings",samsung,12/17/2019,"4.0 out of 5 stars
Really happy to buy this product",4,"It's amazing experience with Samsung Galaxy active 2 smart watch. I really loved it.
Read more",it is amazing experience with samsung galaxy active 2 smartwatch . i really loved it . read more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/17/2019,Value for money,4,Everything is worth the price. The response time should have been a little better. But still.. a little work on that would have been good.,everything is worth the price . the responsetime should have been a little better . but still . a little work on that would have been good .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/19/2019,Not worth,3,The product is not at all cool as it looks...it has very bad functioning and doesnt even connect most of the times....very bad experience ....should be more updated....has many problem with it ....its not worth,the product is not at all cool a it look . it ha very bad function and doe not even connect most of the time . very bad experience . should be more updated . ha many problem with it . it not worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/20/2019,Top Quality and Great Price.,5,"Bought Colorfit Pro 2 a few weeks back. And I am very happy with what I got. I really love this watch and wear it everyday. Its syncs instantly with my android phone and have no problems whatsoever with this smart watch. Battery life is great.Starting my gym hopefully tomorrow, so will c how it works as a fitness watch. But I am very confident with the performance it is giving till now.I highly recommend this watch.","bought colorfit pro 2 a few week back . and i am very happy with what i got . i really love this watch and wear it everyday . it syncs instagramntly with my android phone and have no problem whatsoever with this smartwatch . batterylife is great . starting my gym hopefully tomorrow , so will c how it work a a fitness watch . but i am very confident with the performance it is giving till now . i highly recommend this watch .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,12/21/2019,Bad,1,Done not work with one plus 6.. very annoying,done not work with one plus 6. very annoying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,12/23/2019,I really like this watch 👌 excellent,5,I really like this product 👌,i really like this product ok hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/24/2019,Nice product but bad delivery,4,Product is very nice but now a days Amazon is not at all delivering the products in 1-2 days. Not satisfied with the delivery time,product is very nice but now a day amazon is not at all delivering the product in 1-2 day . not satisfied with the delivery time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,12/24/2019,VALUE FOR MONEY!!,4,"I won’t say cheap and best, because cheap never gonna best!!! I like the watch actually. I can say that, value for money. Go buy it but don’t expect too much. I can also say that you’ll be satisfied.","i won ’ t say cheap and best , because cheap never gon na best i like the watch actually . i can say that , value for money . go buy it but don ’ t expect too much . i can also say that you ’ ll be satisfied .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,12/25/2019,No repair replacement after warranty,1,"Have had and like the fitbit. I have owned several of their devices in the past. I have had them all fail at about 12-18 months for whatever reason.  My Charge 2 failed at about 16 months. No reason -- no abuse -- just stopped charging. Not worth it.  For a device that you become dependent on -- it should last longer than this considering the price. And to top it they dont have any repair facilities, if your device malfunctions after the warranty period, you r expected to throw it away. Buyer beware.","have had and like the fitbit . i have owned several of their device in the past . i have had them all fail at about 12-18 month for whatever reason . my charge 2 failed at about 16 month . no reason -- no abuse -- just stopped charging . not worth it . for a device that you become dependent on -- it should last longer than this considering the price . and to top it they do not have any repair facility , if your device malfunction after the warranty period , you r expected to throw it away . buyer beware .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
